Customer_ID,Customer_Gender,Customer_Segment
"CUST-03324","Male","Regular"
"CUST-04169","Male","Regular"
"CUST-07881","Male","Regular"
"CUST-06712","Male","Regular"
"CUST-07240","Male","Regular"
"CUST-03582","Male","Regular"
"CUST-03837","Male","Regular"
"CUST-01022","Male","Regular"
"CUST-05472","Male","Regular"
"CUST-06810","Male","Regular"
"CUST-02974","Male","Regular"
"CUST-04038","Male","Regular"
"CUST-02350","Male","Regular"
"CUST-02652","Male","Regular"
"CUST-04824","Male","Regular"
"CUST-06752","Male","Regular"
"CUST-06886","Male","Regular"
"CUST-07586","Male","Regular"
"CUST-04344","Male","Regular"
"CUST-05788","Male","Regular"
"CUST-06580","Male","Regular"
"CUST-05184","Male","Regular"
"CUST-03928","Male","Regular"
"CUST-03550","Male","Regular"
"CUST-07710","Male","Regular"
"CUST-03357","Male","Regular"
"CUST-04941","Male","Regular"
"CUST-06637","Male","Regular"
"CUST-05112","Male","Regular"
"CUST-06789","Male","Regular"
"CUST-05045","Male","Regular"
"CUST-03148","Male","Regular"
"CUST-05370","Male","Regular"
"CUST-05459","Male","Regular"
"CUST-02956","Male","Regular"
"CUST-05108","Male","Regular"
"CUST-07975","Male","Regular"
"CUST-05077","Male","Regular"
"CUST-04426","Male","Regular"
"CUST-01122","Male","Regular"
"CUST-04245","Male","Regular"
"CUST-01016","Male","Regular"
"CUST-02276","Male","Regular"
"CUST-03746","Male","Regular"
"CUST-05667","Male","Regular"
"CUST-02073","Male","Regular"
"CUST-07342","Male","Regular"
"CUST-01007","Male","Regular"
"CUST-05279","Male","Regular"
"CUST-03027","Male","Regular"
"CUST-04522","Male","Regular"
"CUST-04733","Male","Regular"
"CUST-07642","Male","Regular"
"CUST-03292","Male","Regular"
"CUST-07247","Male","Regular"
"CUST-06885","Male","Regular"
"CUST-07964","Male","Regular"
"CUST-04962","Male","Regular"
"CUST-01820","Male","Regular"
"CUST-01024","Male","Regular"
"CUST-07708","Male","Regular"
"CUST-04373","Male","Regular"
"CUST-06467","Male","Regular"
"CUST-05197","Male","Regular"
"CUST-07910","Male","Regular"
"CUST-02020","Male","Regular"
"CUST-04549","Male","Regular"
"CUST-03136","Male","Regular"
"CUST-02808","Male","Regular"
"CUST-06523","Male","Regular"
"CUST-07461","Male","Regular"
"CUST-01574","Male","Regular"
"CUST-06224","Male","Regular"
"CUST-01751","Male","Regular"
"CUST-03795","Male","Regular"
"CUST-01722","Male","Regular"
"CUST-03962","Male","Regular"
"CUST-06211","Male","Regular"
"CUST-06618","Male","Regular"
"CUST-02969","Male","Regular"
"CUST-06190","Male","Regular"
"CUST-03212","Male","Regular"
"CUST-02605","Male","Regular"
"CUST-06506","Male","Regular"
"CUST-01228","Male","Regular"
"CUST-02864","Male","Regular"
"CUST-01571","Male","Regular"
"CUST-02899","Male","Regular"
"CUST-04936","Male","Regular"
"CUST-06394","Male","Regular"
"CUST-02034","Male","Regular"
"CUST-03213","Male","Regular"
"CUST-04379","Male","Regular"
"CUST-03675","Male","Regular"
"CUST-03561","Male","Regular"
"CUST-03507","Male","Regular"
"CUST-04665","Male","Regular"
"CUST-03046","Male","Regular"
"CUST-05248","Male","Regular"
"CUST-01703","Male","Regular"
"CUST-04638","Male","Regular"
"CUST-04064","Male","Regular"
"CUST-01058","Male","Regular"
"CUST-04916","Male","Regular"
"CUST-01593","Male","Regular"
"CUST-02681","Male","Regular"
"CUST-03070","Male","Regular"
"CUST-07063","Male","Regular"
"CUST-06317","Male","Regular"
"CUST-04474","Male","Regular"
"CUST-04604","Male","Regular"
"CUST-01551","Male","Regular"
"CUST-05228","Male","Regular"
"CUST-07220","Male","Regular"
"CUST-02220","Male","Regular"
"CUST-05116","Male","Regular"
"CUST-05600","Male","Regular"
"CUST-07273","Male","Regular"
"CUST-06104","Male","Regular"
"CUST-07281","Male","Regular"
"CUST-01234","Male","Regular"
"CUST-07173","Male","Regular"
"CUST-03738","Male","Regular"
"CUST-06963","Male","Regular"
"CUST-07209","Male","Regular"
"CUST-06009","Male","Regular"
"CUST-05919","Male","Regular"
"CUST-07815","Male","Regular"
"CUST-07384","Male","Regular"
"CUST-01473","Male","Regular"
"CUST-01041","Male","Regular"
"CUST-05894","Male","Regular"
"CUST-01608","Male","Regular"
"CUST-04395","Male","Regular"
"CUST-05136","Male","Regular"
"CUST-05888","Male","Regular"
"CUST-01367","Male","Regular"
"CUST-03781","Male","Regular"
"CUST-06943","Male","Regular"
"CUST-03567","Male","Regular"
"CUST-02857","Male","Regular"
"CUST-02048","Male","Regular"
"CUST-01507","Male","Regular"
"CUST-05042","Male","Regular"
"CUST-03952","Male","Regular"
"CUST-05552","Male","Regular"
"CUST-07376","Male","Regular"
"CUST-05198","Male","Regular"
"CUST-02990","Male","Regular"
"CUST-06533","Male","Regular"
"CUST-04020","Male","Regular"
"CUST-06818","Male","Regular"
"CUST-07730","Male","Regular"
"CUST-05705","Male","Regular"
"CUST-01401","Male","Regular"
"CUST-02014","Male","Regular"
"CUST-05119","Male","Regular"
"CUST-05675","Male","Regular"
"CUST-07287","Male","Regular"
"CUST-07829","Male","Regular"
"CUST-04987","Male","Regular"
"CUST-02138","Male","Regular"
"CUST-02505","Male","Regular"
"CUST-02745","Male","Regular"
"CUST-03394","Male","Regular"
"CUST-06608","Male","Regular"
"CUST-04736","Male","Regular"
"CUST-06278","Male","Regular"
"CUST-02022","Male","Regular"
"CUST-05921","Male","Regular"
"CUST-02683","Male","Regular"
"CUST-01993","Male","Regular"
"CUST-05698","Male","Regular"
"CUST-02872","Male","Regular"
"CUST-02921","Male","Regular"
"CUST-02117","Male","Regular"
"CUST-02161","Male","Regular"
"CUST-03104","Male","Regular"
"CUST-03814","Male","Regular"
"CUST-03099","Male","Regular"
"CUST-01378","Male","Regular"
"CUST-05965","Male","Regular"
"CUST-04236","Male","Regular"
"CUST-01745","Male","Regular"
"CUST-03980","Male","Regular"
"CUST-07724","Male","Regular"
"CUST-01965","Male","Regular"
"CUST-07047","Male","Regular"
"CUST-05547","Male","Regular"
"CUST-02404","Male","Regular"
"CUST-04198","Male","Regular"
"CUST-02342","Male","Regular"
"CUST-05618","Male","Regular"
"CUST-05941","Male","Regular"
"CUST-07785","Male","Regular"
"CUST-05402","Male","Regular"
"CUST-04805","Male","Regular"
"CUST-04715","Male","Regular"
"CUST-05158","Male","Regular"
"CUST-02112","Male","Regular"
"CUST-04628","Male","Regular"
"CUST-01115","Male","Regular"
"CUST-01894","Male","Regular"
"CUST-06375","Male","Regular"
"CUST-06090","Male","Regular"
"CUST-02985","Male","Regular"
"CUST-06569","Male","Regular"
"CUST-03506","Male","Regular"
"CUST-03422","Male","Regular"
"CUST-02565","Male","Regular"
"CUST-03725","Male","Regular"
"CUST-07996","Male","Regular"
"CUST-03106","Male","Regular"
"CUST-01776","Male","Regular"
"CUST-05536","Male","Regular"
"CUST-05476","Male","Regular"
"CUST-06213","Male","Regular"
"CUST-01003","Male","Regular"
"CUST-02729","Male","Regular"
"CUST-05723","Male","Regular"
"CUST-05829","Male","Regular"
"CUST-07840","Male","Regular"
"CUST-01599","Male","Regular"
"CUST-04229","Male","Regular"
"CUST-01190","Male","Regular"
"CUST-03097","Male","Regular"
"CUST-04910","Male","Regular"
"CUST-02783","Male","Regular"
"CUST-04884","Male","Regular"
"CUST-04616","Male","Regular"
"CUST-03405","Male","Regular"
"CUST-04577","Male","Regular"
"CUST-06248","Male","Regular"
"CUST-07007","Male","Regular"
"CUST-04597","Male","Regular"
"CUST-03290","Male","Regular"
"CUST-03389","Male","Regular"
"CUST-01778","Male","Regular"
"CUST-01446","Male","Regular"
"CUST-04923","Male","Regular"
"CUST-01766","Male","Regular"
"CUST-07559","Male","Regular"
"CUST-01849","Male","Regular"
"CUST-03630","Male","Regular"
"CUST-07889","Male","Regular"
"CUST-01078","Male","Regular"
"CUST-03108","Male","Regular"
"CUST-07364","Male","Regular"
"CUST-05707","Male","Regular"
"CUST-07517","Male","Regular"
"CUST-03609","Male","Regular"
"CUST-07757","Male","Regular"
"CUST-07643","Male","Regular"
"CUST-01173","Male","Regular"
"CUST-03587","Male","Regular"
"CUST-04366","Male","Regular"
"CUST-03641","Male","Regular"
"CUST-07863","Male","Regular"
"CUST-04595","Male","Regular"
"CUST-04166","Male","Regular"
"CUST-04528","Male","Regular"
"CUST-01958","Male","Regular"
"CUST-01172","Male","Regular"
"CUST-07798","Male","Regular"
"CUST-02903","Male","Regular"
"CUST-02225","Male","Regular"
"CUST-07121","Male","Regular"
"CUST-06844","Male","Regular"
"CUST-06005","Male","Regular"
"CUST-02937","Male","Regular"
"CUST-06283","Male","Regular"
"CUST-01104","Male","Regular"
"CUST-07836","Male","Regular"
"CUST-03694","Male","Regular"
"CUST-06365","Male","Regular"
"CUST-03934","Male","Regular"
"CUST-05350","Male","Regular"
"CUST-05475","Male","Regular"
"CUST-01093","Male","Regular"
"CUST-04685","Male","Regular"
"CUST-01278","Male","Regular"
"CUST-03765","Male","Regular"
"CUST-07498","Male","Regular"
"CUST-04391","Male","Regular"
"CUST-01434","Male","Regular"
"CUST-06380","Male","Regular"
"CUST-04476","Male","Regular"
"CUST-03743","Male","Regular"
"CUST-03450","Male","Regular"
"CUST-02260","Male","Regular"
"CUST-03242","Male","Regular"
"CUST-04889","Male","Regular"
"CUST-05703","Male","Regular"
"CUST-01123","Male","Regular"
"CUST-05646","Male","Regular"
"CUST-06890","Male","Regular"
"CUST-02057","Male","Regular"
"CUST-03518","Male","Regular"
"CUST-06611","Male","Regular"
"CUST-03601","Male","Regular"
"CUST-05494","Male","Regular"
"CUST-05777","Male","Regular"
"CUST-05161","Male","Regular"
"CUST-01113","Male","Regular"
"CUST-07997","Male","Regular"
"CUST-05114","Male","Regular"
"CUST-04918","Male","Regular"
"CUST-02202","Male","Regular"
"CUST-05435","Male","Regular"
"CUST-05201","Male","Regular"
"CUST-06174","Male","Regular"
"CUST-05832","Male","Regular"
"CUST-06014","Male","Regular"
"CUST-06355","Male","Regular"
"CUST-04885","Male","Regular"
"CUST-06201","Male","Regular"
"CUST-01402","Male","Regular"
"CUST-04972","Male","Regular"
"CUST-03254","Male","Regular"
"CUST-03349","Male","Regular"
"CUST-01967","Male","Regular"
"CUST-03169","Male","Regular"
"CUST-05913","Male","Regular"
"CUST-01758","Male","Regular"
"CUST-01120","Male","Regular"
"CUST-02390","Male","Regular"
"CUST-06763","Male","Regular"
"CUST-06687","Male","Regular"
"CUST-05456","Male","Regular"
"CUST-01471","Male","Regular"
"CUST-07990","Male","Regular"
"CUST-01900","Male","Regular"
"CUST-03565","Male","Regular"
"CUST-03576","Male","Regular"
"CUST-05851","Male","Regular"
"CUST-05264","Male","Regular"
"CUST-04309","Male","Regular"
"CUST-02601","Male","Regular"
"CUST-03269","Male","Regular"
"CUST-02822","Male","Regular"
"CUST-06603","Male","Regular"
"CUST-06976","Male","Regular"
"CUST-02410","Male","Regular"
"CUST-01550","Male","Regular"
"CUST-01636","Male","Regular"
"CUST-01192","Male","Regular"
"CUST-07937","Male","Regular"
"CUST-01100","Male","Regular"
"CUST-07913","Male","Regular"
"CUST-05726","Male","Regular"
"CUST-06921","Male","Regular"
"CUST-03191","Male","Regular"
"CUST-06631","Male","Regular"
"CUST-02007","Male","Regular"
"CUST-03656","Male","Regular"
"CUST-05107","Male","Regular"
"CUST-05224","Male","Regular"
"CUST-02501","Male","Regular"
"CUST-05793","Male","Regular"
"CUST-04506","Male","Regular"
"CUST-03919","Male","Regular"
"CUST-03753","Male","Regular"
"CUST-02678","Male","Regular"
"CUST-07357","Male","Regular"
"CUST-05544","Male","Regular"
"CUST-07045","Male","Regular"
"CUST-04343","Male","Regular"
"CUST-07571","Male","Regular"
"CUST-05651","Male","Regular"
"CUST-01633","Male","Regular"
"CUST-01904","Male","Regular"
"CUST-06260","Male","Regular"
"CUST-03618","Male","Regular"
"CUST-03291","Male","Regular"
"CUST-05567","Male","Regular"
"CUST-01231","Male","Regular"
"CUST-07837","Male","Regular"
"CUST-04419","Male","Regular"
"CUST-04807","Male","Regular"
"CUST-03204","Male","Regular"
"CUST-05447","Male","Regular"
"CUST-06721","Male","Regular"
"CUST-03809","Male","Regular"
"CUST-02165","Male","Regular"
"CUST-01194","Male","Regular"
"CUST-05739","Male","Regular"
"CUST-05199","Male","Regular"
"CUST-04332","Male","Regular"
"CUST-03210","Male","Regular"
"CUST-06492","Male","Regular"
"CUST-03345","Male","Regular"
"CUST-04612","Male","Regular"
"CUST-02870","Male","Regular"
"CUST-05454","Male","Regular"
"CUST-06808","Male","Regular"
"CUST-03755","Male","Regular"
"CUST-06900","Male","Regular"
"CUST-03222","Male","Regular"
"CUST-04691","Male","Regular"
"CUST-05763","Male","Regular"
"CUST-01779","Male","Regular"
"CUST-05649","Male","Regular"
"CUST-03627","Male","Regular"
"CUST-07403","Male","Regular"
"CUST-02552","Male","Regular"
"CUST-06192","Male","Regular"
"CUST-06291","Male","Regular"
"CUST-04006","Male","Regular"
"CUST-02888","Male","Regular"
"CUST-03625","Male","Regular"
"CUST-06866","Male","Regular"
"CUST-01575","Male","Regular"
"CUST-05624","Male","Regular"
"CUST-05262","Male","Regular"
"CUST-07060","Male","Regular"
"CUST-07396","Male","Regular"
"CUST-06831","Male","Regular"
"CUST-06476","Male","Regular"
"CUST-03617","Male","Regular"
"CUST-04144","Male","Regular"
"CUST-02023","Male","Regular"
"CUST-05700","Male","Regular"
"CUST-02805","Male","Regular"
"CUST-02993","Male","Regular"
"CUST-06149","Male","Regular"
"CUST-03993","Male","Regular"
"CUST-04296","Male","Regular"
"CUST-01410","Male","Regular"
"CUST-02368","Male","Regular"
"CUST-01184","Male","Regular"
"CUST-01917","Male","Regular"
"CUST-06970","Male","Regular"
"CUST-01607","Male","Regular"
"CUST-01342","Male","Regular"
"CUST-01433","Male","Regular"
"CUST-03509","Male","Regular"
"CUST-07961","Male","Regular"
"CUST-05549","Male","Regular"
"CUST-05068","Male","Regular"
"CUST-01828","Male","Regular"
"CUST-07206","Male","Regular"
"CUST-04556","Male","Regular"
"CUST-02398","Male","Regular"
"CUST-03082","Male","Regular"
"CUST-05051","Male","Regular"
"CUST-06451","Male","Regular"
"CUST-07666","Male","Regular"
"CUST-04746","Male","Regular"
"CUST-03768","Male","Regular"
"CUST-04926","Male","Regular"
"CUST-04437","Male","Regular"
"CUST-07011","Male","Regular"
"CUST-04066","Male","Regular"
"CUST-02114","Male","Regular"
"CUST-05588","Male","Regular"
"CUST-07428","Male","Regular"
"CUST-03088","Male","Regular"
"CUST-07429","Male","Regular"
"CUST-02545","Male","Regular"
"CUST-02149","Male","Regular"
"CUST-05035","Male","Regular"
"CUST-03103","Male","Regular"
"CUST-02761","Male","Regular"
"CUST-04204","Male","Regular"
"CUST-02440","Male","Regular"
"CUST-05171","Male","Regular"
"CUST-07057","Male","Regular"
"CUST-02409","Male","Regular"
"CUST-05093","Male","Regular"
"CUST-05790","Male","Regular"
"CUST-07444","Male","Regular"
"CUST-07519","Male","Regular"
"CUST-04759","Male","Regular"
"CUST-06735","Male","Regular"
"CUST-01492","Male","Regular"
"CUST-02673","Male","Regular"
"CUST-05825","Male","Regular"
"CUST-05917","Male","Regular"
"CUST-01357","Male","Regular"
"CUST-07706","Male","Regular"
"CUST-02536","Male","Regular"
"CUST-03134","Male","Regular"
"CUST-01546","Male","Regular"
"CUST-03496","Male","Regular"
"CUST-05322","Male","Regular"
"CUST-03367","Male","Regular"
"CUST-02340","Male","Regular"
"CUST-01424","Male","Regular"
"CUST-06836","Male","Regular"
"CUST-03472","Male","Regular"
"CUST-02005","Male","Regular"
"CUST-02345","Male","Regular"
"CUST-06854","Male","Regular"
"CUST-02978","Male","Regular"
"CUST-03820","Male","Regular"
"CUST-05339","Male","Regular"
"CUST-05732","Male","Regular"
"CUST-03558","Male","Regular"
"CUST-06101","Male","Regular"
"CUST-02534","Male","Regular"
"CUST-07550","Male","Regular"
"CUST-07944","Male","Regular"
"CUST-01258","Male","Regular"
"CUST-02016","Male","Regular"
"CUST-04159","Male","Regular"
"CUST-07985","Male","Regular"
"CUST-04078","Male","Regular"
"CUST-02732","Male","Regular"
"CUST-01896","Male","Regular"
"CUST-01606","Male","Regular"
"CUST-07500","Male","Regular"
"CUST-02205","Male","Regular"
"CUST-04180","Male","Regular"
"CUST-03528","Male","Regular"
"CUST-06688","Male","Regular"
"CUST-07624","Male","Regular"
"CUST-03053","Male","Regular"
"CUST-06695","Male","Regular"
"CUST-07891","Male","Regular"
"CUST-04986","Male","Regular"
"CUST-07425","Male","Regular"
"CUST-07927","Male","Regular"
"CUST-01690","Male","Regular"
"CUST-04808","Male","Regular"
"CUST-02153","Male","Regular"
"CUST-03762","Male","Regular"
"CUST-01617","Male","Regular"
"CUST-07704","Male","Regular"
"CUST-03485","Male","Regular"
"CUST-05084","Male","Regular"
"CUST-04754","Male","Regular"
"CUST-01106","Male","Regular"
"CUST-06957","Male","Regular"
"CUST-02316","Male","Regular"
"CUST-04163","Male","Regular"
"CUST-05299","Male","Regular"
"CUST-07323","Male","Regular"
"CUST-03920","Male","Regular"
"CUST-01246","Male","Regular"
"CUST-06304","Male","Regular"
"CUST-07401","Male","Regular"
"CUST-05190","Male","Regular"
"CUST-02757","Male","Regular"
"CUST-03938","Male","Regular"
"CUST-03430","Male","Regular"
"CUST-06294","Male","Regular"
"CUST-07398","Male","Regular"
"CUST-03912","Male","Regular"
"CUST-04388","Male","Regular"
"CUST-04477","Male","Regular"
"CUST-04632","Male","Regular"
"CUST-06509","Male","Regular"
"CUST-01466","Male","Regular"
"CUST-02684","Male","Regular"
"CUST-01578","Male","Regular"
"CUST-03611","Male","Regular"
"CUST-02252","Male","Regular"
"CUST-06223","Male","Regular"
"CUST-07772","Male","Regular"
"CUST-06313","Male","Regular"
"CUST-05858","Male","Regular"
"CUST-01788","Male","Regular"
"CUST-01572","Male","Regular"
"CUST-03770","Male","Regular"
"CUST-05735","Male","Regular"
"CUST-06053","Male","Regular"
"CUST-04883","Male","Regular"
"CUST-02834","Male","Regular"
"CUST-06123","Male","Regular"
"CUST-03913","Male","Regular"
"CUST-03645","Male","Regular"
"CUST-06357","Male","Regular"
"CUST-06314","Male","Regular"
"CUST-01694","Male","Regular"
"CUST-01573","Male","Regular"
"CUST-01390","Male","Regular"
"CUST-06214","Male","Regular"
"CUST-04749","Male","Regular"
"CUST-03388","Male","Regular"
"CUST-01734","Male","Regular"
"CUST-06179","Male","Regular"
"CUST-06617","Male","Regular"
"CUST-07722","Male","Regular"
"CUST-04272","Male","Regular"
"CUST-05761","Male","Regular"
"CUST-06354","Male","Regular"
"CUST-05389","Male","Regular"
"CUST-01400","Male","Regular"
"CUST-03241","Male","Regular"
"CUST-06197","Male","Regular"
"CUST-05583","Male","Regular"
"CUST-07584","Male","Regular"
"CUST-07369","Male","Regular"
"CUST-02833","Male","Regular"
"CUST-03192","Male","Regular"
"CUST-01198","Male","Regular"
"CUST-02785","Male","Regular"
"CUST-04226","Male","Regular"
"CUST-05410","Male","Regular"
"CUST-03674","Male","Regular"
"CUST-01482","Male","Regular"
"CUST-04123","Male","Regular"
"CUST-03044","Male","Regular"
"CUST-05508","Male","Regular"
"CUST-07426","Male","Regular"
"CUST-05781","Male","Regular"
"CUST-05713","Male","Regular"
"CUST-03139","Male","Regular"
"CUST-06931","Male","Regular"
"CUST-07285","Male","Regular"
"CUST-05883","Male","Regular"
"CUST-05128","Male","Regular"
"CUST-07751","Male","Regular"
"CUST-01431","Male","Regular"
"CUST-04756","Male","Regular"
"CUST-06595","Male","Regular"
"CUST-04264","Male","Regular"
"CUST-01264","Male","Regular"
"CUST-01044","Male","Regular"
"CUST-05644","Male","Regular"
"CUST-06496","Male","Regular"
"CUST-06828","Male","Regular"
"CUST-02024","Male","Regular"
"CUST-05151","Male","Regular"
"CUST-05611","Male","Regular"
"CUST-05746","Male","Regular"
"CUST-05040","Male","Regular"
"CUST-02171","Male","Regular"
"CUST-01631","Male","Regular"
"CUST-01254","Male","Regular"
"CUST-02779","Male","Regular"
"CUST-05294","Male","Regular"
"CUST-01592","Male","Regular"
"CUST-03893","Male","Regular"
"CUST-01716","Male","Regular"
"CUST-03515","Male","Regular"
"CUST-06403","Male","Regular"
"CUST-01370","Male","Regular"
"CUST-02939","Male","Regular"
"CUST-03400","Male","Regular"
"CUST-06797","Male","Regular"
"CUST-07343","Male","Regular"
"CUST-04942","Male","Regular"
"CUST-04326","Male","Regular"
"CUST-03375","Male","Regular"
"CUST-03941","Male","Regular"
"CUST-07637","Male","Regular"
"CUST-01943","Male","Regular"
"CUST-06841","Male","Regular"
"CUST-06576","Male","Regular"
"CUST-06342","Male","Regular"
"CUST-04724","Male","Regular"
"CUST-01510","Male","Regular"
"CUST-05751","Male","Regular"
"CUST-04711","Male","Regular"
"CUST-07597","Male","Regular"
"CUST-04994","Male","Regular"
"CUST-04600","Male","Regular"
"CUST-06092","Male","Regular"
"CUST-03574","Male","Regular"
"CUST-06285","Male","Regular"
"CUST-06650","Male","Regular"
"CUST-04109","Male","Regular"
"CUST-02980","Male","Regular"
"CUST-03813","Male","Regular"
"CUST-06516","Male","Regular"
"CUST-02632","Male","Regular"
"CUST-06952","Male","Regular"
"CUST-03699","Male","Regular"
"CUST-06991","Male","Regular"
"CUST-03945","Male","Regular"
"CUST-02816","Male","Regular"
"CUST-04101","Male","Regular"
"CUST-03038","Male","Regular"
"CUST-01366","Male","Regular"
"CUST-05296","Male","Regular"
"CUST-03451","Male","Regular"
"CUST-05132","Male","Regular"
"CUST-02503","Male","Regular"
"CUST-05498","Male","Regular"
"CUST-06326","Male","Regular"
"CUST-07868","Male","Regular"
"CUST-03164","Male","Regular"
"CUST-07570","Male","Regular"
"CUST-01074","Male","Regular"
"CUST-05318","Male","Regular"
"CUST-03154","Male","Regular"
"CUST-04005","Male","Regular"
"CUST-03896","Male","Regular"
"CUST-05277","Male","Regular"
"CUST-03163","Male","Regular"
"CUST-02615","Male","Regular"
"CUST-03944","Male","Regular"
"CUST-01349","Male","Regular"
"CUST-06507","Male","Regular"
"CUST-04233","Male","Regular"
"CUST-03387","Male","Regular"
"CUST-06577","Male","Regular"
"CUST-05437","Male","Regular"
"CUST-01678","Male","Regular"
"CUST-05215","Male","Regular"
"CUST-05694","Male","Regular"
"CUST-06300","Male","Regular"
"CUST-04067","Male","Regular"
"CUST-01350","Male","Regular"
"CUST-07252","Male","Regular"
"CUST-03462","Male","Regular"
"CUST-06985","Male","Regular"
"CUST-03657","Male","Regular"
"CUST-03270","Male","Regular"
"CUST-05471","Male","Regular"
"CUST-05504","Male","Regular"
"CUST-05592","Male","Regular"
"CUST-01915","Male","Regular"
"CUST-01859","Male","Regular"
"CUST-04697","Male","Regular"
"CUST-01324","Male","Regular"
"CUST-01259","Male","Regular"
"CUST-05988","Male","Regular"
"CUST-06270","Male","Regular"
"CUST-05139","Male","Regular"
"CUST-03870","Male","Regular"
"CUST-03325","Male","Regular"
"CUST-07933","Male","Regular"
"CUST-07413","Male","Regular"
"CUST-03022","Male","Regular"
"CUST-05056","Male","Regular"
"CUST-05071","Male","Regular"
"CUST-05396","Male","Regular"
"CUST-02082","Male","Regular"
"CUST-03534","Male","Regular"
"CUST-02778","Male","Regular"
"CUST-04324","Male","Regular"
"CUST-02637","Male","Regular"
"CUST-02348","Male","Regular"
"CUST-07288","Male","Regular"
"CUST-03155","Male","Regular"
"CUST-06923","Male","Regular"
"CUST-07759","Male","Regular"
"CUST-06097","Male","Regular"
"CUST-05242","Male","Regular"
"CUST-03661","Male","Regular"
"CUST-05395","Male","Regular"
"CUST-02203","Male","Regular"
"CUST-07251","Male","Regular"
"CUST-04231","Male","Regular"
"CUST-05038","Male","Regular"
"CUST-01971","Male","Regular"
"CUST-07262","Male","Regular"
"CUST-02533","Male","Regular"
"CUST-01601","Male","Regular"
"CUST-05748","Male","Regular"
"CUST-03598","Male","Regular"
"CUST-03417","Male","Regular"
"CUST-04410","Male","Regular"
"CUST-05109","Male","Regular"
"CUST-02634","Male","Regular"
"CUST-03878","Male","Regular"
"CUST-05770","Male","Regular"
"CUST-01804","Male","Regular"
"CUST-04637","Male","Regular"
"CUST-07331","Male","Regular"
"CUST-07806","Male","Regular"
"CUST-05018","Male","Regular"
"CUST-01911","Male","Regular"
"CUST-02243","Male","Regular"
"CUST-01862","Male","Regular"
"CUST-06007","Male","Regular"
"CUST-02270","Male","Regular"
"CUST-05543","Male","Regular"
"CUST-02495","Male","Regular"
"CUST-01905","Male","Regular"
"CUST-02097","Male","Regular"
"CUST-03982","Male","Regular"
"CUST-01919","Male","Regular"
"CUST-07587","Male","Regular"
"CUST-06625","Male","Regular"
"CUST-04377","Male","Regular"
"CUST-02654","Male","Regular"
"CUST-01026","Male","Regular"
"CUST-03314","Male","Regular"
"CUST-03352","Male","Regular"
"CUST-01199","Male","Regular"
"CUST-06904","Male","Regular"
"CUST-07319","Male","Regular"
"CUST-04177","Male","Regular"
"CUST-07554","Male","Regular"
"CUST-05280","Male","Regular"
"CUST-07304","Male","Regular"
"CUST-03105","Male","Regular"
"CUST-01826","Male","Regular"
"CUST-05512","Male","Regular"
"CUST-02457","Male","Regular"
"CUST-02008","Male","Regular"
"CUST-04567","Male","Regular"
"CUST-05998","Male","Regular"
"CUST-06470","Male","Regular"
"CUST-02705","Male","Regular"
"CUST-06557","Male","Regular"
"CUST-06222","Male","Regular"
"CUST-02521","Male","Regular"
"CUST-02437","Male","Regular"
"CUST-05445","Male","Regular"
"CUST-02871","Male","Regular"
"CUST-07503","Male","Regular"
"CUST-05273","Male","Regular"
"CUST-06473","Male","Regular"
"CUST-05352","Male","Regular"
"CUST-04302","Male","Regular"
"CUST-04394","Male","Regular"
"CUST-02813","Male","Regular"
"CUST-04845","Male","Regular"
"CUST-04049","Male","Regular"
"CUST-06164","Male","Regular"
"CUST-01420","Male","Regular"
"CUST-04183","Male","Regular"
"CUST-04455","Male","Regular"
"CUST-06049","Male","Regular"
"CUST-04170","Male","Regular"
"CUST-02917","Male","Regular"
"CUST-07379","Male","Regular"
"CUST-04830","Male","Regular"
"CUST-01089","Male","Regular"
"CUST-05762","Male","Regular"
"CUST-05994","Male","Regular"
"CUST-03201","Male","Regular"
"CUST-02932","Male","Regular"
"CUST-01533","Male","Regular"
"CUST-04209","Male","Regular"
"CUST-06389","Male","Regular"
"CUST-06604","Male","Regular"
"CUST-06374","Male","Regular"
"CUST-06093","Male","Regular"
"CUST-03160","Male","Regular"
"CUST-03873","Male","Regular"
"CUST-05629","Male","Regular"
"CUST-01335","Male","Regular"
"CUST-02385","Male","Regular"
"CUST-06518","Male","Regular"
"CUST-05673","Male","Regular"
"CUST-06087","Male","Regular"
"CUST-04930","Male","Regular"
"CUST-01544","Male","Regular"
"CUST-01903","Male","Regular"
"CUST-06512","Male","Regular"
"CUST-07770","Male","Regular"
"CUST-04374","Male","Regular"
"CUST-07190","Male","Regular"
"CUST-02071","Male","Regular"
"CUST-06019","Male","Regular"
"CUST-01050","Male","Regular"
"CUST-03382","Male","Regular"
"CUST-07688","Male","Regular"
"CUST-02269","Male","Regular"
"CUST-05653","Male","Regular"
"CUST-05097","Male","Regular"
"CUST-04662","Male","Regular"
"CUST-07095","Male","Regular"
"CUST-05030","Male","Regular"
"CUST-01396","Male","Regular"
"CUST-06356","Male","Regular"
"CUST-02272","Male","Regular"
"CUST-04503","Male","Regular"
"CUST-02468","Male","Regular"
"CUST-07322","Male","Regular"
"CUST-03531","Male","Regular"
"CUST-06088","Male","Regular"
"CUST-04734","Male","Regular"
"CUST-03577","Male","Regular"
"CUST-06774","Male","Regular"
"CUST-07528","Male","Regular"
"CUST-01029","Male","Regular"
"CUST-05635","Male","Regular"
